Date,ppt_cor
6/19/2013,0
6/19/2013,0
6/19/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/20/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,0
6/21/2013,2.54
6/21/2013,0.254
6/21/2013,0
6/21/2013,3.302
6/21/2013,3.048
6/21/2013,0
6/21/2013,0
6/21/2013,0.254
6/21/2013,0
6/21/2013,0
6/21/2013,0.254
6/21/2013,0.508
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/22/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/23/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/24/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/25/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/26/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/27/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/28/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/29/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
6/30/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/1/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/2/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/3/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/4/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/5/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/6/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/7/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/8/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/9/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/10/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/11/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/12/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/13/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/14/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/15/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/16/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/17/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/18/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/19/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/20/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/21/2013,0
7/22/2013,0
7/22/2013,0
7/22/2013,0
7/22/2013,0
7/22/2013,0
7/22/2013,0
7/22/2013,0
7/22/2013,0
7/22/2013,0
7/22/2013,0
7/22/2013,0
7/22/2013,0
7/22/2013,0
